session_id,startTime,endTime,ProductList,gender
u11417,26/11/14 11:17,26/11/14 11:17,A00001/B00031/C00130/D12477/,female
u24479,20/12/14 15:03,20/12/14 15:03,A00002/B00003/C00046/D34109/,male
u20804,03/12/14 13:27,03/12/14 14:03,A00002/B00002/C00007/D13958/;A00002/B00007/C00016/D13445/,female
u14593,16/11/14 19:32,16/11/14 19:45,A00002/B00002/C00007/D04507/;A00002/B00002/C00007/D04508/;A00002/B00002/C00003/D04509/;A00002/B00002/C00007/D04513/;A00002/B00002/C00004/D04515/;A00002/B00002/C00007/D04517/;A00002/B00002/C00007/D02552/;A00002/B00002/C00004/D04520/;A00002/B00002/C00003/D04522/;A00002/B00002/C00007/D04525/;A00002/B00002/C00007/D04526/;A00002/B00002/C00007/D04528/;A00002/B00002/C00004/D04457/,female
u23325,12/12/14 20:51,12/12/14 20:51,A00010/B00085/C00403/D25370/,male
u10462,25/11/14 21:11,25/11/14 21:11,A00005/B00051/C00322/D12030/,female
u18401,12/12/14 11:30,12/12/14 11:30,A00001/B00009/C00028/D24694/,female
u12492,06/12/14 20:50,06/12/14 20:50,A00002/B00002/C00007/D19053/,female
u22480,08/12/14 13:26,08/12/14 13:26,A00002/B00002/C00003/D12972/,female
u14126,01/12/14 10:32,01/12/14 10:32,A00002/B00001/C00059/D12407/,male
u23943,15/12/14 20:44,15/12/14 20:46,A00002/B00002/C00007/D25197/;A00002/B00002/C00007/D08940/,female
u22423,18/12/14 10:02,18/12/14 10:02,A00002/B00005/C00057/D01814/,male
u14487,16/11/14 6:14,16/11/14 6:15,A00003/B00022/C00028/D03650/,female
u23425,13/12/14 12:23,13/12/14 12:24,A00002/B00002/C00007/D19647/;A00002/B00002/C00007/D25231/,female
u20482,13/12/14 8:37,13/12/14 8:37,A00001/B00001/C00019/D04978/,male
u18545,26/11/14 9:31,26/11/14 9:31,A00001/B00001/C00001/D10756/,male
u16393,19/11/14 15:44,19/11/14 15:44,A00002/B00004/C00210/D07801/,female
u10598,18/12/14 14:19,18/12/14 14:25,A00002/B00004/C00018/D01572/;A00003/B00012/C00048/D07215/;A00003/B00012/C00048/D31752/;A00003/B00012/C00048/D23968/;A00003/B00012/C00048/D10296/;A00003/B00012/C00048/D31763/,female
u19812,29/11/14 17:39,29/11/14 17:42,A00003/B00026/C00096/D15797/;A00003/B00004/C00093/D15786/;A00003/B00039/C00120/D15799/,female
u24425,18/12/14 13:57,18/12/14 13:57,A00002/B00001/C00059/D31700/,female
u17851,25/11/14 0:32,25/11/14 0:32,A00002/B00006/C00015/D11048/;A00002/B00006/C00015/D05250/,female
u18925,09/12/14 8:45,09/12/14 8:55,A00002/B00002/C00002/D23141/;A00002/B00002/C00007/D23147/;A00002/B00002/C00003/D23152/;A00002/B00002/C00011/D23158/;A00002/B00002/C00007/D23167/;A00002/B00002/C00003/D23168/;A00002/B00002/C00007/D23170/;A00002/B00002/C00007/D19059/,male
u16990,16/12/14 15:11,16/12/14 15:14,A00006/B00030/C00220/D29465/;A00006/B00030/C00220/D29470/,female
u20386,13/12/14 20:24,13/12/14 20:24,A00002/B00002/C00003/D26466/,female
u16921,21/11/14 22:02,21/11/14 22:05,A00001/B00009/C00038/D09092/;A00001/B00009/C00038/D02632/;A00001/B00009/C00038/D09095/,female
u17520,01/12/14 16:02,01/12/14 16:02,A00002/B00004/C00018/D00490/,female
u10307,15/12/14 5:32,15/12/14 5:32,A00002/B00011/C00173/D27594/,male
u17889,06/12/14 20:57,06/12/14 20:57,A00002/B00002/C00007/D12331/,female
u19595,28/11/14 12:33,28/11/14 14:17,A00003/B00021/C00055/D09650/;A00003/B00012/C00036/D15239/;A00003/B00012/C00036/D12861/;A00003/B00012/C00073/D15264/,female
u10871,25/11/14 10:00,25/11/14 10:00,A00002/B00002/C00007/D07332/,female
u14184,15/11/14 19:09,15/11/14 19:09,A00002/B00001/C00053/D03150/,female
u11575,15/11/14 19:33,15/11/14 19:36,A00002/B00002/C00002/D03186/;A00002/B00001/C00059/D03187/;A00002/B00002/C00002/D03189/;A00002/B00002/C00002/D03182/,female
u18187,26/11/14 10:53,26/11/14 10:54,A00002/B00002/C00007/D12454/;A00002/B00002/C00002/D11383/,female
u16332,17/12/14 15:06,17/12/14 15:06,A00002/B00003/C00014/D30657/,female
u17838,16/12/14 22:42,16/12/14 22:43,A00002/B00002/C00112/D03783/;A00002/B00002/C00007/D06891/,female
u18635,26/11/14 16:38,26/11/14 16:38,A00002/B00002/C00002/D13063/,female
u18070,28/11/14 11:16,28/11/14 11:16,A00002/B00003/C00006/D15102/,female
u19540,28/11/14 11:24,28/11/14 11:25,A00002/B00003/C00012/D15115/;A00002/B00003/C00006/D00600/,female
u21391,06/12/14 11:15,06/12/14 11:15,A00002/B00003/C00079/D19331/,female
u15339,01/12/14 8:35,01/12/14 8:35,A00007/B00071/C00363/D16286/,female
u14333,16/11/14 21:21,16/11/14 21:23,A00002/B00007/C00016/D04616/;A00002/B00007/C00016/D04619/;A00002/B00007/C00016/D04620/,female
u23723,16/12/14 13:11,16/12/14 13:11,A00003/B00012/C00051/D27573/,female
u14834,16/11/14 17:55,16/11/14 17:56,A00002/B00001/C00123/D04405/,female
u24862,21/12/14 14:54,21/12/14 14:54,A00002/B00004/C00008/D11676/;A00002/B00004/C00008/D26912/,female
u12501,16/11/14 19:02,16/11/14 19:02,A00001/B00031/C00091/D04469/,male
u21533,19/12/14 9:35,19/12/14 9:36,A00003/B00012/C00051/D32611/,female
u14433,15/11/14 22:11,15/11/14 22:13,A00004/B00014/C00109/D03415/;A00004/B00014/C00109/D03416/;A00004/B00014/C00109/D01563/,male
u16646,13/12/14 16:30,13/12/14 16:30,A00002/B00002/C00007/D26213/,female
u10697,09/12/14 13:37,09/12/14 13:38,A00003/B00020/C00052/D13481/;A00003/B00020/C00052/D23658/,female
u15372,18/11/14 16:40,18/11/14 16:40,A00002/B00001/C00123/D02794/,female
u20246,01/12/14 16:16,05/12/14 7:46,A00002/B00001/C00010/D04413/;A00002/B00002/C00003/D14323/,female
u22555,08/12/14 14:40,08/12/14 14:40,A00001/B00001/C00020/D22447/,male
u11678,14/11/14 12:21,14/11/14 12:21,A00002/B00002/C00003/D00795/,female
u21340,06/12/14 1:20,06/12/14 1:20,A00002/B00001/C00010/D19309/,female
u20057,02/12/14 10:39,02/12/14 10:40,A00003/B00012/C00048/D17795/;A00003/B00012/C00048/D08589/,female
u19759,29/11/14 18:59,29/11/14 18:59,A00002/B00006/C00030/D15857/,female
u11948,08/12/14 15:15,08/12/14 15:15,A00002/B00007/C00016/D22497/,female
u18124,25/11/14 15:11,25/11/14 15:11,A00002/B00003/C00014/D02458/,female
u12568,26/11/14 14:53,26/11/14 14:58,A00003/B00012/C00048/D11220/;A00003/B00012/C00036/D12385/;A00003/B00012/C00036/D12827/;A00003/B00012/C00036/D00924/;A00003/B00012/C00036/D12834/,female
u11354,14/12/14 12:57,14/12/14 12:57,A00001/B00031/C00044/D18668/,male
u16324,15/12/14 15:57,15/12/14 16:00,A00002/B00006/C00030/D19018/;A00002/B00006/C00030/D28304/;A00002/B00006/C00030/D28305/;A00002/B00006/C00030/D28307/,female
u17637,18/12/14 11:59,18/12/14 12:02,A00003/B00026/C00078/D31573/;A00003/B00026/C00078/D31575/,female
u11084,15/11/14 10:33,15/11/14 10:34,A00002/B00005/C00057/D01814/;A00002/B00006/C00015/D02461/,female
u12065,21/11/14 14:33,21/11/14 14:34,A00002/B00002/C00007/D08565/,female
u21805,07/12/14 17:54,07/12/14 18:03,A00002/B00003/C00006/D17691/;A00002/B00003/C00006/D09734/;A00002/B00003/C00006/D09131/;A00002/B00003/C00006/D21215/;A00002/B00003/C00006/D21217/;A00002/B00003/C00006/D21221/;A00002/B00003/C00006/D21226/;A00002/B00003/C00006/D21227/;A00002/B00003/C00006/D21229/;A00002/B00003/C00006/D21231/;A00002/B00003/C00006/D21232/;A00002/B00003/C00006/D21234/,female
u12736,16/11/14 21:11,16/11/14 21:12,A00001/B00031/C00091/D04556/;A00001/B00001/C00092/D04555/,male
u10992,14/11/14 9:44,14/11/14 9:49,A00003/B00020/C00069/D00383/;A00003/B00020/C00052/D00384/;A00003/B00020/C00052/D00387/;A00003/B00020/C00052/D00299/;A00003/B00020/C00052/D00389/;A00003/B00020/C00052/D00392/;A00003/B00020/C00052/D00394/,female
u15868,18/11/14 12:17,18/11/14 12:19,A00004/B00014/C00109/D06779/;A00004/B00014/C00109/D06808/;A00004/B00014/C00109/D06758/;A00004/B00014/C00109/D06772/,male
u16876,25/11/14 21:10,25/11/14 21:14,A00002/B00003/C00005/D12029/;A00003/B00012/C00048/D10368/;A00002/B00003/C00005/D12006/,female
u22658,08/12/14 21:17,08/12/14 21:22,A00002/B00003/C00012/D22860/;A00002/B00003/C00012/D15115/;A00002/B00003/C00006/D22864/;A00002/B00003/C00006/D22867/,female
u17164,22/12/14 8:48,22/12/14 8:48,A00005/B00019/C00207/D35147/,female
u22716,12/12/14 17:18,12/12/14 17:18,A00002/B00002/C00009/D25171/,female
u10550,09/12/14 20:50,09/12/14 20:50,A00002/B00016/C00091/D14183/,female
u23860,18/12/14 12:43,18/12/14 12:43,A00002/B00001/C00020/D22201/,female
u24574,18/12/14 19:28,18/12/14 19:29,A00003/B00012/C00051/D24914/;A00003/B00012/C00051/D14209/,female
u10110,14/11/14 11:51,14/11/14 11:51,A00003/B00004/C00008/D00008/;A00003/B00004/C00008/D00027/,female
u22015,07/12/14 10:57,07/12/14 10:57,A00001/B00004/C00066/D20805/,male
u19649,01/12/14 14:21,01/12/14 14:23,A00002/B00002/C00007/D16783/;A00002/B00002/C00007/D16785/,female
u19233,27/11/14 14:06,27/11/14 14:07,A00002/B00002/C00007/D14305/;A00002/B00002/C00007/D01922/,female
u12560,16/11/14 16:13,16/11/14 16:13,A00003/B00012/C00051/D04281/,female
u12988,18/12/14 16:01,18/12/14 16:01,A00001/B00037/C00135/D28668/,male
u22073,17/12/14 17:15,17/12/14 17:15,A00002/B00003/C00014/D12067/,female
u24245,18/12/14 16:18,18/12/14 16:23,A00002/B00002/C00004/D25063/;A00002/B00002/C00004/D31956/;A00002/B00002/C00004/D31959/;A00002/B00002/C00004/D31974/,male
u15374,17/11/14 14:52,18/11/14 10:51,A00002/B00003/C00005/D05662/;A00002/B00003/C00005/D06666/,female
u23444,13/12/14 13:07,13/12/14 13:09,A00002/B00005/C00013/D16339/;A00002/B00005/C00013/D25885/,female
u22070,13/12/14 21:28,13/12/14 21:29,A00002/B00002/C00009/D21667/;A00002/B00002/C00002/D21643/,female
u12879,14/11/14 17:52,01/12/14 17:37,A00001/B00004/C00154/D01461/;A00002/B00002/C00003/D17027/,female
u19051,27/11/14 8:50,27/11/14 8:50,A00003/B00021/C00064/D08605/,female
u12645,09/12/14 12:55,09/12/14 12:55,A00002/B00016/C00044/D23592/,male
u17332,09/12/14 13:19,09/12/14 13:19,A00002/B00002/C00011/D22478/,female
u19397,27/11/14 21:47,27/11/14 21:51,A00002/B00003/C00006/D04798/;A00002/B00003/C00006/D14751/,female
u18794,14/12/14 9:25,14/12/14 9:25,A00002/B00001/C00059/D24500/,female
u22226,07/12/14 21:32,07/12/14 21:32,A00002/B00002/C00002/D21545/;A00002/B00002/C00022/D21532/,female
u21375,06/12/14 7:17,06/12/14 7:17,A00002/B00003/C00079/D19331/,female
u21128,20/12/14 21:41,20/12/14 21:41,A00002/B00002/C00003/D28191/,female
u16041,22/12/14 19:50,22/12/14 19:54,A00003/B00022/C00048/D35847/;A00003/B00022/C00048/D20845/;A00003/B00022/C00048/D20848/,female
u11855,14/12/14 17:26,14/12/14 17:26,A00002/B00003/C00006/D05911/,female
u12823,13/12/14 12:33,13/12/14 12:33,A00001/B00001/C00012/D25966/,male
u10384,15/12/14 10:04,15/12/14 10:04,A00002/B00006/C00015/D11653/,female
u10369,19/12/14 17:08,19/12/14 17:18,A00003/B00012/C00073/D30897/;A00003/B00012/C00073/D33263/;A00003/B00012/C00073/D29532/;A00003/B00012/C00073/D24725/;A00003/B00012/C00073/D31938/;A00003/B00012/C00073/D33265/;A00003/B00012/C00073/D33267/;A00003/B00012/C00073/D33269/;A00003/B00012/C00073/D33271/;A00003/B00012/C00073/D18303/,female
u24367,18/12/14 8:18,18/12/14 8:18,A00002/B00003/C00014/D01659/,female
u18231,25/11/14 12:46,25/11/14 12:46,A00003/B00012/C00048/D11454/,female
u11194,16/11/14 14:25,16/11/14 14:26,A00002/B00016/C00044/D04076/;A00002/B00016/C00044/D04077/;A00002/B00016/C00044/D04046/,male
u12997,13/12/14 13:17,13/12/14 13:18,A00002/B00016/C00091/D19968/;A00002/B00016/C00044/D25984/;A00002/B00016/C00044/D25986/,female
u20792,22/12/14 21:59,22/12/14 21:59,A00003/B00026/C00238/D35676/,male
u16906,22/11/14 20:20,22/11/14 20:20,A00002/B00005/C00067/D10100/,female
u18018,16/12/14 11:03,16/12/14 11:03,A00002/B00002/C00002/D29097/,female
u12013,07/12/14 18:56,07/12/14 18:56,A00002/B00007/C00016/D20617/,female
u15283,17/11/14 12:01,17/11/14 12:06,A00002/B00011/C00114/D05426/;A00002/B00016/C00091/D05408/;A00002/B00003/C00014/D05409/,male
u16232,19/11/14 8:09,19/11/14 8:11,A00003/B00021/C00064/D07643/;A00003/B00012/C00051/D07644/;A00003/B00012/C00051/D00221/,female
u13837,23/11/14 18:28,23/11/14 18:28,A00001/B00009/C00028/D10791/,male
u14696,26/11/14 20:26,26/11/14 20:26,A00002/B00002/C00002/D13368/,female
u19077,18/12/14 13:13,18/12/14 13:14,A00003/B00020/C00052/D30167/,female
u17732,28/11/14 0:57,28/11/14 1:00,A00004/B00014/C00083/D14841/;A00004/B00014/C00083/D14842/;A00004/B00014/C00083/D10877/;A00004/B00014/C00083/D10880/,female
u24514,18/12/14 14:39,18/12/14 14:39,A00002/B00001/C00075/D20954/,female
u21652,06/12/14 10:25,06/12/14 10:25,A00002/B00001/C00010/D10068/;A00002/B00001/C00010/D15370/,male
u21884,06/12/14 18:59,06/12/14 18:59,A00002/B00002/C00003/D20147/,female
u14254,05/12/14 20:31,05/12/14 20:31,A00001/B00009/C00031/D18606/;A00001/B00009/C00031/D18613/,male
u13812,18/11/14 19:25,18/11/14 19:31,A00003/B00022/C00048/D07413/;A00003/B00021/C00054/D07416/;A00003/B00021/C00054/D00805/;A00003/B00021/C00055/D07419/,female
u11810,06/12/14 11:27,06/12/14 11:30,A00002/B00002/C00004/D00695/;A00002/B00001/C00059/D00900/,female
u14962,16/11/14 21:39,16/11/14 21:39,A00001/B00001/C00001/D04640/,male
u13627,21/12/14 12:21,21/12/14 12:21,A00002/B00007/C00027/D20828/,female
u13355,15/12/14 14:17,15/12/14 14:21,A00002/B00002/C00007/D24519/;A00002/B00002/C00007/D28126/;A00002/B00002/C00003/D24706/;A00002/B00002/C00002/D28129/;A00002/B00002/C00003/D19352/,female
u17953,25/11/14 8:39,25/11/14 8:39,A00002/B00007/C00016/D10719/;A00002/B00007/C00016/D05604/,female
u16870,07/12/14 8:58,07/12/14 8:58,A00001/B00015/C00042/D06521/,female
u13785,22/11/14 21:42,22/11/14 21:42,A00002/B00002/C00007/D02424/,female
u16614,16/12/14 14:04,16/12/14 14:04,A00002/B00001/C00059/D02910/,female
u18114,28/11/14 9:51,28/11/14 9:53,A00002/B00002/C00003/D14975/;A00002/B00002/C00007/D11280/;A00002/B00002/C00002/D03251/,female
u10199,06/12/14 14:43,06/12/14 14:43,A00002/B00001/C00059/D19204/,female
u19946,13/12/14 17:42,13/12/14 17:43,A00002/B00002/C00003/D26295/,female
u18972,15/12/14 20:18,15/12/14 20:18,A00002/B00002/C00007/D00211/,female
u16216,27/11/14 20:07,27/11/14 20:07,A00002/B00003/C00006/D14653/,female
u16515,19/11/14 21:24,19/11/14 21:24,A00002/B00002/C00007/D08199/,female
u15178,18/12/14 8:36,18/12/14 8:38,A00002/B00002/C00009/D24567/;A00002/B00002/C00009/D19807/,female
u13961,15/11/14 14:18,15/11/14 14:18,A00002/B00003/C00046/D02801/,male
u18555,26/11/14 7:59,03/12/14 10:26,A00002/B00002/C00007/D11054/;A00002/B00002/C00009/D17951/,male
u20657,22/12/14 13:38,22/12/14 13:38,A00002/B00002/C00009/D33423/,female
u23324,12/12/14 20:49,12/12/14 20:57,A00003/B00022/C00048/D25364/;A00003/B00022/C00048/D25373/,female
u20916,18/12/14 20:01,18/12/14 20:01,A00002/B00001/C00010/D02422/,male
u17070,22/11/14 14:57,22/11/14 14:57,A00002/B00002/C00081/D05030/,female
u22530,09/12/14 10:28,09/12/14 10:29,A00002/B00002/C00003/D23320/;A00002/B00002/C00003/D23322/;A00002/B00002/C00003/D23325/,female
u13388,27/11/14 15:57,27/11/14 15:57,A00002/B00004/C00066/D03822/,female
u17850,25/11/14 0:24,25/11/14 0:25,A00002/B00006/C00030/D11046/;A00002/B00006/C00030/D11047/,female
u14471,16/11/14 0:48,16/11/14 0:48,A00002/B00001/C00075/D03557/,female
u14630,17/11/14 12:46,17/11/14 12:49,A00004/B00013/C00083/D03851/;A00004/B00014/C00083/D03841/,male
u21212,05/12/14 22:14,05/12/14 22:14,A00002/B00005/C00056/D05100/,female
u15724,15/12/14 12:14,15/12/14 12:14,A00002/B00002/C00007/D27908/;A00002/B00002/C00007/D27906/,female
u12259,17/12/14 21:14,17/12/14 21:14,A00002/B00003/C00116/D20220/,male
u14683,16/11/14 12:21,16/11/14 12:21,A00002/B00007/C00016/D03911/,female
u10965,19/12/14 15:34,19/12/14 15:34,A00002/B00001/C00059/D08147/;A00002/B00001/C00059/D25168/,female
u20950,05/12/14 18:48,05/12/14 19:10,A00004/B00013/C00080/D18394/;A00005/B00032/C00097/D18051/;A00002/B00002/C00007/D05247/,female
u23163,12/12/14 13:34,12/12/14 13:34,A00002/B00001/C00224/D24850/,female
u23879,15/12/14 14:21,15/12/14 14:26,A00001/B00015/C00043/D01670/;A00001/B00015/C00043/D28133/;A00001/B00015/C00043/D13675/;A00001/B00015/C00043/D28139/,female
u12593,17/11/14 14:16,17/11/14 14:16,A00003/B00022/C00036/D05611/,female
u21626,06/12/14 9:59,06/12/14 10:02,A00003/B00012/C00028/D15608/;A00003/B00012/C00028/D19557/;A00003/B00012/C00074/D19559/,female
u10634,14/11/14 7:51,14/11/14 7:51,A00002/B00001/C00049/D00146/,female
u24552,18/12/14 16:17,18/12/14 16:17,A00006/B00024/C00096/D31952/,female
u22036,07/12/14 13:33,07/12/14 13:33,A00002/B00003/C00079/D20947/,male
u10051,14/11/14 1:02,14/11/14 1:03,A00002/B00007/C00021/D00061/;A00002/B00007/C00016/D00062/,female
u18773,12/12/14 8:41,12/12/14 8:41,A00003/B00012/C00048/D24398/,female
u14793,16/11/14 16:00,16/11/14 16:02,A00002/B00006/C00030/D04256/;A00002/B00006/C00030/D04260/;A00002/B00006/C00030/D04262/,female
u10061,14/11/14 18:34,14/11/14 18:34,A00002/B00002/C00022/D01511/,female
u10881,26/11/14 14:31,26/11/14 14:31,A00002/B00002/C00002/D00015/;A00002/B00002/C00002/D12778/,female
u18342,25/11/14 14:17,25/11/14 14:17,A00003/B00022/C00048/D11542/,female
u21619,15/12/14 10:19,15/12/14 10:25,A00002/B00003/C00037/D11793/;A00002/B00001/C00059/D00934/;A00002/B00003/C00037/D27770/,female
u17514,25/11/14 13:52,25/11/14 13:52,A00002/B00016/C00135/D08908/,female
u23458,13/12/14 11:33,13/12/14 11:33,A00002/B00003/C00079/D25888/;A00002/B00003/C00079/D25889/,female
u20606,21/12/14 21:51,21/12/14 21:51,A00002/B00005/C00058/D34993/,female
u15489,01/12/14 11:17,01/12/14 11:22,A00002/B00002/C00007/D16556/;A00002/B00002/C00007/D16266/;A00002/B00002/C00007/D16560/,female
u10230,18/11/14 0:45,18/11/14 0:46,A00006/B00033/C00119/D06358/;A00006/B00033/C00119/D06359/,male
u17174,22/12/14 8:57,22/12/14 9:00,A00002/B00004/C00066/D35166/;A00002/B00004/C00066/D35169/;A00002/B00004/C00066/D35172/;A00002/B00004/C00066/D35173/;A00002/B00004/C00066/D35175/;A00002/B00004/C00066/D35177/,female
u19253,27/11/14 14:31,27/11/14 14:33,A00002/B00002/C00112/D06522/;A00002/B00002/C00112/D14326/;A00002/B00002/C00009/D14327/,female
u12827,13/12/14 20:42,13/12/14 20:42,A00001/B00031/C00091/D03459/,male
u23121,15/12/14 23:46,15/12/14 23:48,A00002/B00007/C00021/D28776/;A00002/B00007/C00021/D28778/,female
u13272,08/12/14 8:54,08/12/14 8:57,A00002/B00005/C00057/D05868/;A00002/B00003/C00046/D21028/;A00002/B00007/C00041/D01937/,male
u16096,22/11/14 17:51,22/11/14 17:52,A00001/B00009/C00031/D09913/;A00001/B00009/C00031/D09903/,male
u15869,18/11/14 16:03,18/11/14 16:07,A00004/B00014/C00109/D07200/;A00004/B00014/C00109/D07203/;A00004/B00014/C00109/D06772/;A00004/B00014/C00109/D07217/,male
u15014,23/11/14 11:02,23/11/14 11:02,A00002/B00002/C00022/D10436/,female
u20056,02/12/14 10:36,02/12/14 10:36,A00003/B00035/C00271/D17788/,female
u23658,21/12/14 13:59,21/12/14 14:01,A00005/B00060/C00200/D34697/;A00005/B00060/C00266/D34704/,female
u24213,17/12/14 6:05,17/12/14 6:55,A00001/B00009/C00028/D30100/;A00001/B00009/C00028/D30103/;A00001/B00009/C00028/D30104/,male
u19456,16/12/14 13:51,16/12/14 13:52,A00002/B00005/C00056/D17599/;A00002/B00005/C00136/D29337/,female
u16596,25/11/14 11:10,25/11/14 11:10,A00002/B00002/C00007/D11369/,male
u12763,25/11/14 11:23,25/11/14 11:24,A00002/B00016/C00044/D11384/;A00002/B00016/C00044/D11385/,male
u17504,15/12/14 9:18,15/12/14 9:19,A00002/B00007/C00024/D27702/;A00002/B00002/C00009/D19673/,female
u12586,14/11/14 16:09,14/11/14 16:09,A00002/B00001/C00150/D01318/,female
u20053,01/12/14 9:47,01/12/14 9:51,A00003/B00012/C00051/D16419/;A00003/B00012/C00048/D16421/;A00003/B00012/C00048/D13781/;A00003/B00012/C00048/D16425/;A00003/B00012/C00048/D04549/,female
u11069,22/12/14 16:05,22/12/14 16:05,A00001/B00004/C00066/D10307/,male
u11851,13/12/14 15:12,13/12/14 15:12,A00002/B00003/C00014/D26118/,female
u17777,07/12/14 23:23,07/12/14 23:23,A00002/B00002/C00002/D15279/,female
u11269,02/12/14 9:43,02/12/14 9:43,A00002/B00002/C00007/D17634/,female
u24341,17/12/14 22:06,17/12/14 22:06,A00002/B00002/C00007/D31079/,female
u18788,13/12/14 15:04,13/12/14 15:04,A00002/B00006/C00015/D26009/;A00002/B00006/C00015/D25641/,female
u24223,17/12/14 8:53,17/12/14 8:54,A00002/B00011/C00126/D00939/;A00002/B00004/C00018/D25904/,male
u10622,22/12/14 7:47,22/12/14 7:48,A00002/B00004/C00018/D01572/,female
u21824,14/12/14 14:58,14/12/14 15:00,A00002/B00011/C00180/D27148/;A00002/B00005/C00056/D07782/;A00002/B00005/C00056/D05082/,female
u19415,27/11/14 22:22,27/11/14 22:22,A00001/B00015/C00021/D14789/,male
u22000,09/12/14 23:18,09/12/14 23:19,A00002/B00001/C00053/D17545/;A00002/B00011/C00180/D24353/;A00002/B00001/C00020/D24354/;A00002/B00001/C00053/D24356/,male
u12945,15/11/14 21:09,15/11/14 21:10,A00006/B00053/C00170/D02111/;A00006/B00053/C00170/D03305/;A00006/B00053/C00096/D03292/,male
u11665,14/11/14 16:12,14/11/14 16:17,A00003/B00022/C00028/D00611/;A00003/B00022/C00028/D00614/;A00003/B00022/C00028/D00605/;A00003/B00022/C00028/D00617/;A00003/B00022/C00028/D00616/;A00003/B00022/C00028/D00612/;A00003/B00012/C00051/D01329/;A00003/B00022/C00028/D00624/;A00003/B00022/C00028/D00626/,female
u18487,25/11/14 21:22,25/11/14 21:22,A00002/B00002/C00009/D03633/,male
u12916,17/12/14 11:36,17/12/14 11:39,A00002/B00001/C00010/D12531/;A00002/B00001/C00010/D01080/,female
u13285,14/11/14 22:38,14/11/14 22:38,A00003/B00012/C00051/D01960/,female
u18044,22/12/14 17:01,22/12/14 17:01,A00003/B00012/C00048/D24491/,female
u13731,09/12/14 9:45,09/12/14 9:45,A00002/B00002/C00004/D23237/,female
u21894,12/12/14 10:24,12/12/14 10:24,A00002/B00002/C00007/D24603/,male
u16105,26/11/14 11:39,26/11/14 11:39,A00001/B00001/C00012/D10577/,male
u13393,18/11/14 23:01,18/11/14 23:01,A00002/B00002/C00003/D07528/,female
u14820,19/12/14 16:28,19/12/14 16:30,A00002/B00002/C00003/D13957/;A00002/B00002/C00003/D33218/,female
u13851,20/12/14 16:20,20/12/14 16:20,A00003/B00028/C00179/D34180/,male
u22905,16/12/14 12:25,16/12/14 12:25,A00003/B00021/C00055/D29194/,female
u23698,22/12/14 0:15,22/12/14 0:15,A00002/B00002/C00007/D19399/,female
u10206,21/12/14 13:35,21/12/14 13:35,A00002/B00001/C00059/D34692/,female
u15875,27/11/14 12:35,27/11/14 12:35,A00002/B00016/C00091/D14108/,female
u21000,08/12/14 13:03,08/12/14 13:05,A00001/B00037/C00113/D18434/;A00001/B00001/C00020/D13982/,male
u10913,08/12/14 8:52,08/12/14 8:52,A00002/B00002/C00004/D01076/,female
